"x","y"
0.465681481680342,0.991396149687183
0.5752946244115,0.741192198545045
0.463535157054121,0.731243183687467
0.474026803536005,0.819973009084739
0.387885209910969,0.774880048448927
0.492770214303842,0.858169192268872
0.374649507829953,0.953820021449121
0.467763572149257,0.759989851546152
0.452288269857747,0.735994625374146
0.490255099412679,0.766272616353364
0.50717220094335,0.711020786163283
0.662620226530215,0.695583284556929
0.506605234348872,0.624898389830345
0.497759613180154,0.748978307388
0.395755788980173,1.01441291817049
0.548942242658126,0.756954524766214
0.501552474355331,0.75353221599007
0.556209527013162,0.852700203833747
0.523495447110757,0.834551952221202
0.517549442227322,0.96448772095199
0.661769223123488,0.7812822888603
0.505381546940584,0.785564070159355
0.604446542056724,0.767417163470479
0.481928248532247,0.723825762915268
0.425746151330755,0.868862016500246
0.548270360600733,0.697295544060433
0.424207182349893,0.844461838168049
0.788688074263432,0.708424330468074
0.482394444843315,0.780929760616617
0.475005355520132,0.636418026090242
0.269436729656053,0.760668385401915
0.521226432963411,0.893228117858437
0.326804128672268,0.99109561758333
0.471474692902328,0.982221533434587
0.32460202462431,0.82547264767242
0.49746760583181,0.803709453652849
0.69839072386499,0.832199650279216
0.383906433543406,0.736642808327467
0.397569789280582,0.674723192788242
0.607355882770388,0.662530682007257
0.30203609656212,0.892996218445816
0.349522262158051,0.768072348211331
0.565345370973145,0.840368247931476
0.517168162960083,0.827035876737257
0.570943559173664,0.714592364879001
0.443736102869791,0.770869263689456
0.452757431627983,0.851926800885168
0.523260232355947,0.743505575063184
0.60748203843898,0.683640683649616
0.499480883384381,0.844134931930347
0.452277866446579,0.6927608091392
0.61180743212531,0.724180051537764
0.323516166877216,1.01619136304757
0.53277614931074,0.80124457534664
0.506494058978734,0.809228872955661
0.315643044851351,0.756753044242483
0.262461439892036,0.640787802907086
0.483458898480437,0.616653516016006
0.540005951667953,0.622054016888206
0.585787812582275,0.802777386970627
0.465151641077344,0.935688529547446
0.485883381572331,0.726847112408196
0.500264109582726,0.796649046567817
0.360615268387259,0.674562697583015
0.578828872874236,0.899737504117447
0.367489359287531,0.830231037073166
0.492798431517988,0.757575816585438
0.42304678732482,0.764620573113909
0.295078800679182,0.687813696873961
0.742521774973719,0.763462989309047
0.474443208593605,0.6966046262588
0.391555376346403,0.864722598942131
0.510897082559692,0.83993401512231
0.465907731047565,0.964722243160083
0.460619077776491,0.783658221037684
0.532786848679709,0.849307265769718
0.443622656604414,0.790191668600684
0.493020545548027,0.655154322914849
0.448775329517241,0.643898747865707
0.500887887166025,0.779105747969304
0.671409400543791,0.727369318260046
0.471228983629191,0.84894972061562
0.565584385358094,0.698799199622959
0.335282092556847,0.693829508846015
0.46174269868271,0.70725720666851
0.410479942115355,0.885915627125352
0.306280896325629,0.812143893540402
0.527215356071375,0.696780943895532
0.341616149754549,0.806915656227551
0.497345168931276,0.844729783160031
0.538762928345157,0.650576021190823
0.426952521155392,0.751566805283047
0.633249257004241,0.740535123415127
0.354669557582709,0.594460338030599
0.636139163384901,0.9235513053135
0.366035122002554,0.707435158292467
0.479874654793987,0.888577444382358
0.491490573487356,0.78752353219946
0.521522475402019,0.730148185180673
0.507686690602381,0.872776920350223
0.957569371984161,0.956092396228835
0.932530442211422,0.94119534923668
0.830907152660078,0.896274064378015
0.90931898599745,1.00378171145144
0.948290860281658,1.05235751201929
1.25843431983970,0.908739438025122
1.06196486557896,0.92331023743799
1.04358294954983,0.998363351935442
0.944192237435407,0.828939604338383
1.05759987056896,1.08692094191804
0.855677014765129,1.19082488597201
0.936719470354506,1.17509414211806
0.974389899537854,0.891497666900995
0.933377534739901,1.03002487828260
0.893434188002014,0.999778410067119
0.93987883062355,0.842648067761791
1.04597430463651,0.95928464781047
1.0306641843331,1.01133120608737
0.977524420086918,0.9992934645313
1.04912280921247,0.931050811539037
0.975797126802656,1.00246087994876
0.95632660853870,0.902936885010893
0.8694988757272,0.931588594389624
1.03463291885837,1.14745674766361
1.04642262667516,0.923530219550773
0.96579985540057,1.00027885589698
0.941540641718025,1.01532502297063
0.899341188017891,0.98035607954202
0.851831503033207,1.10533571453509
1.07657732117423,0.946085471387483
1.03337241391776,1.05912258472959
0.852881212862334,1.14610161807132
1.04139631141794,0.99697304063213
0.885042549404636,0.997447908109299
0.886048363842548,1.05763939346917
0.987637006699215,1.14853541216472
0.888572699579998,1.15936897114930
1.04923566503891,1.03113167878520
0.97747089002868,0.939692455085835
0.934138589794858,1.10530256685853
0.994042690609915,1.02949455971930
1.00973524922768,1.08593792309436
0.93198355671566,1.02036509141976
1.01386716933821,1.03910757659984
0.847993616247393,1.00714196243944
0.968787865707805,1.08097927056549
1.09041942057514,1.12242379502847
0.806418877912499,1.20263902497114
1.1776879799957,0.997088701468534
1.02568318786237,1.11271552741361
0.887888692064438,0.97476158343725
1.01020129104697,1.00326797757517
1.08291169755085,0.857092312551082
1.06425675027494,0.927019397293442
0.982051913319064,1.03835122349402
0.995565808757676,0.95958022155613
1.08785691096731,0.933178284541658
1.05766149353769,0.868911172360905
1.04831915247868,0.973848051523884
0.924027248733376,0.993137009091186
1.09933386960068,1.07951625713377
0.897417917882041,0.960945444059717
0.910842034424693,1.15062419264062
1.12251105268047,0.911677996224564
1.08651038035605,0.791745884218037
1.09431772761177,1.04659118006838
1.12285561950255,0.976125363149567
1.17295816519719,1.04934575063555
1.08131486536751,0.800445434370444
0.981081245492857,0.880973865542805
0.997362997161424,0.959087417244964
0.968710944060927,0.936274718508457
1.11270446345484,0.97718328943547
1.05083733189934,0.992277639538191
1.13498711625879,1.18870817234213
1.03044371222306,1.02283892871823
1.16261625871154,0.861298212978296
1.03575571955298,0.942329134548728
0.993529391204848,0.897593342003707
1.04607382954170,1.09159242068968
0.916020202992117,0.98277114340228
0.956171206461401,1.10566880227688
1.05684650285568,1.10088697177762
1.19726940905351,0.958491823539228
1.17739194774357,0.977035126551295
1.07997889255992,0.814577737579498
1.02023077765906,0.99843316747211
1.15353808610175,1.04181231474866
0.943055488492889,1.12290118036629
1.06065821905452,0.98329362956769
0.927909226802443,1.05288712140384
1.08968265127818,1.15883049528668
0.989542220965052,1.11441501765488
1.05558188337199,1.09390437536966
0.921375579798054,0.964375796683818
1.04849141493586,0.82869305648356
1.02183838067195,1.09995347623272
0.980873048191694,0.98171675470597
0.964476804200173,1.06150251739519
0.980779015709018,0.817736018689683
0.618196001532185,0.394667854323885
0.578897521286214,0.181906648645019
0.38740251270929,0.0541326618977766
0.203696799662027,0.177945512957929
0.221568942803864,0.239585726941516
0.334774503092402,0.318739345566858
0.53324439176679,0.200544843065370
0.474999459417511,0.265565279381623
0.292181378473452,0.269651296364473
0.327201842018219,0.188561015442992
0.382024293986638,0.119300035970795
0.488133497494751,0.156934396457978
0.553484603410004,0.188176960836370
0.311708200931742,0.142933746237142
0.588333007895026,0.304502034767449
0.412386966721044,0.0985844473439263
0.495306658407918,0.195217691072737
0.365956034304666,0.322034919528648
0.557895643848166,0.152544107918973
0.468371072386960,0.290707734112882
0.304621979699802,0.265303915455924
0.296552552297587,0.244950125908169
0.586343986940115,0.0850317910505222
0.427951973420678,0.125065379040743
0.303679836314995,0.159899588608714
0.424923167699004,0.275042356825160
0.395921893567561,0.156387463089218
0.385567084787963,0.327883817556031
0.348494424956962,0.191031334235661
0.258525195758677,0.138946450085679
0.496406591784461,0.0882404706608276
0.28439720994372,0.269324214540687
0.41871928841069,0.329128647520261
0.466219929175129,0.175190008083377
0.469917510574774,0.058048577971269
0.287225127069261,0.302826373927757
0.348016057241426,0.299990820706672
0.503588297747732,0.38811386243718
0.404772533412509,0.373308599790972
0.268277559353956,0.306834696577003
0.326551929088971,0.161862741354435
0.356403363925878,0.247308795460955
0.438852845181944,0.233901808491777
0.471673966618251,0.161108229383577
0.288662502175371,0.191926721761451
0.303765470696587,0.253130856128666
0.282032160934568,0.453559208175043
0.352560261575024,0.187733758526597
0.258152819495446,0.391159347856433
0.319180062077525,0.0294376541789875
0.605538859127801,0.233366658743591
0.396300399568106,0.347964999474045
0.258569985595510,0.204856726033835
0.349473196837731,0.305607034730579
0.367488445417826,0.162311981225267
0.416066606387983,0.272108255072938
0.526315933286366,0.258654453436908
0.366204638920151,0.342354430712299
0.482347077295434,0.220481030258659
0.432380703486444,0.162566790866318
0.325665861990086,0.137067524419223
0.577179107243374,0.368646971679714
0.427183883795973,0.224999015912573
0.41485976864857,0.157541790789236
0.476377745157866,0.197095893442451
0.302845220534591,0.193676264283757
0.363115207818024,0.176623911637273
0.301458272541602,0.267360287840659
0.42381660642416,0.185563367187225
0.268496167167165,0.234518172618529
0.422450389581143,0.313556254413687
0.340670793210854,0.174998334525701
0.370561164215492,0.127759477074206
0.402963739112215,0.276925373233257
0.520773293738386,0.302424857929856
0.507640248072561,0.354373568793318
0.302353899281161,0.224740683676597
0.496472461687783,0.0290843201467439
0.386226243318423,0.214104292906657
0.278778639997200,0.225348499280040
0.561560693022595,0.389062598697047
0.301702160427808,0.311732503158495
0.503793458078975,0.117397002840673
0.325262356844604,0.278240289869355
0.555340803749828,0.158992055840373
0.43201982475122,0.274909556962197
0.292765104302252,0.157133664716949
0.334699706543044,0.0910026017418725
0.374857759310489,0.0838134003173105
0.571326267139037,0.0287915758864684
0.433182119827407,0.119174596247875
0.54626235569473,0.204590582452130
0.29911330397991,0.0662729875940917
0.416130351780857,0.494443268373361
0.415244207050745,0.133628602209502
0.357915553535847,0.183782304322595
0.606547100431349,0.0405364965646187
0.539838478888727,0.266254978356645
0.366527565325477,0.241370607594483
0.441173570373408,0.155074591643359
1.27579935561921,0.191633759284207
1.13642187450207,0.141640499868309
1.19246049298031,0.0104349914062736
1.23749930636345,0.00860791360040277
1.00646409288434,0.171956772699536
1.06861784853479,0.106267619800714
1.10631841896082,0.0454831589468215
1.10320873717086,0.0250890770960570
1.21977782360838,0.114115241874677
1.32780998635142,0.0708841303622549
1.12838640484038,0.0332227673487141
1.30663969025839,0.0669962289943243
1.34996848486335,0.318122290212869
1.29195839288633,-0.0138966064924527
1.11449508854405,-0.037378366155956
1.45744133995687,0.0282812865522525
1.20931701512567,0.108170416268005
1.24132013375287,0.104645916112839
1.23745885938598,0.0495640318742382
1.1303794392175,0.209364251602747
1.15005175933993,0.0404701014286676
1.28442919847664,0.138347571970500
1.29527207358364,0.178304816993404
1.40957319745639,0.145811192691109
1.27334482713139,0.152492258399329
1.30750851982316,0.0640243810108857
1.27081498593538,-0.0690106235183561
1.11275978210271,-0.0119086126393404
1.10958513220173,0.170486916488475
0.988442426128573,0.086208089993954
1.03145964132094,0.0310467020940618
1.16662779928234,0.0943624850735987
1.28144556703709,0.365322211859136
1.25031472169040,-0.00274335142890802
1.30767467497462,0.158706809736959
1.00624276149421,0.0319336138311069
1.12981639194069,0.0739928862450855
1.08355512077327,0.127760808506447
1.15453989729115,0.115274493503458
1.16458144490984,0.0942943142509829
1.33988339210843,0.165055637790407
1.15752365191871,-0.183266978683902
1.24047983921748,-0.0550691187025067
1.19585186619379,0.342143767851125
1.14445188520105,-0.00310254666634988
1.30148716007844,0.185239402223458
1.11613687164106,0.262978388863988
1.00949725958487,0.00219498244994961
1.32054574495017,0.270291700130562
0.997812383996441,0.102794814079614
1.35988041830861,0.119664891343171
1.28524128242213,0.238932115051143
1.23758109126042,0.320137477084493
1.37576134011508,-0.0956638503028799
1.28635240306622,0.132811911346333
1.1843411351437,0.297640358220359
1.14070106951519,0.0784086764560081
1.35582556243196,0.142087661953347
1.16507985227856,0.0630265488844525
1.17382775545803,-0.0243889803526226
1.31267204196071,0.124434282054100
1.24258154513850,-0.108322453906825
1.21306163936245,0.0142074895625409
1.16800026558829,0.0844381575199847
1.22859795679273,-0.105299404356738
1.40603903503775,0.0468828916565273
1.28380255203101,0.0973034500720575
1.01826350582884,0.0548865140539511
1.33109804143792,0.095127784855672
1.3247507811274,-0.00884517490405106
1.12969905514486,0.0566967211089177
1.18246081052021,0.208986637205332
1.10442251344533,0.159774669950864
1.24189542339971,0.0764513410829535
1.03509954694828,0.22161686155278
1.10418151466815,0.0558341301913272
1.22638047730330,0.242151790791778
1.28520888690501,0.23359782303902
1.40295315259595,0.0129070332104059
1.27108808667218,-0.0412242447688712
1.21738731588528,0.240862832737618
1.36001985854073,0.198127066687914
1.36906132553686,0.124873015234489
1.24615291360102,0.0556257051086658
1.11696827013502,0.156723430463115
1.21809546814279,0.196780403948471
1.37793334124326,0.0106461190929059
1.25854117814335,0.139801088049907
1.28465608077593,-0.0457669544962049
1.29467863754439,0.00988772644322369
1.27257047295287,0.338780644596111
1.13491210760571,0.0763484033473905
1.1495868612311,0.0347810802057558
1.23461876509220,0.099532482491647
1.11648063610991,0.058067243644882
1.11712279816977,0.0889562220913355
1.21194368015520,0.394294061968053
1.32828714120907,0.0750840513423026
1.1280647122129,0.225451369739745
1.11795552975481,0.0749067492618935
